713,0.000138
289,4.9e-05
354,6.6e-05
362,7.1e-05
641,0.000119
411,7.7e-05
952,0.0002
690,0.000144
76,1.2e-05
354,6.2e-05
756,0.000141
361,6.1e-05
312,5.1e-05
114,1.7e-05
323,5.4e-05
439,7.2e-05
380,6.3e-05
566,0.000108
907,0.000163
679,0.000123
34,5e-06
667,0.000122
210,3.9e-05
409,6.7e-05
528,9.1e-05
275,4.3e-05
422,7e-05
31,5e-06
35,7e-06
744,0.000141
291,5e-05
621,0.000114
897,0.000168
993,0.00019
69,1.1e-05
536,9.7e-05
642,0.000118
493,8.7e-05
369,6.3e-05
51,8e-06
296,4.9e-05
567,0.000103
519,9.2e-05
630,0.000115
72,1.1e-05
509,9.1e-05
802,0.000151
166,2.5e-05
601,0.000109
313,5.1e-05
499,8.7e-05
110,1.6e-05
132,1.9e-05
637,0.000116
964,0.000186
705,0.000132
525,0.000105
120,1.9e-05
206,3.2e-05
283,4.6e-05
100,1.5e-05
772,0.000144
680,0.000126
956,0.000182
720,0.000133
371,6.4e-05
593,0.000107
626,0.000111
397,6.8e-05
900,0.000172
367,6.4e-05
202,3.2e-05
632,0.000123
88,1.5e-05
721,0.00013
466,7.9e-05
871,0.000156
329,5.5e-05
827,0.000165
670,0.000121
232,3.7e-05
384,6.5e-05
704,0.000125
676,0.00012
832,0.000151
296,4.8e-05
421,7.1e-05
641,0.000112
572,9.8e-05
301,4.8e-05
810,0.000147
351,5.7e-05
70,1.1e-05
277,4.5e-05
481,8.2e-05
764,0.000136
545,9.2e-05
364,5.9e-05
484,8.2e-05
19,4e-06
616,0.000105
484,7.3e-05
699,0.000101
59,7e-06
962,0.000164
837,0.000174
393,8.7e-05
483,9.4e-05
937,0.000207
511,8.3e-05
17,4e-06
736,0.000131
375,6.9e-05
806,0.000156
221,3.7e-05
776,0.00015
793,0.000157
896,0.000167
631,0.000114
699,0.000128
763,0.000143
377,6.5e-05
94,1.5e-05
6322,0.001424
9332,0.002135
1597,0.000301
2192,0.000434
3406,0.000663
6831,0.001565
2984,0.000595
4152,0.000951
5538,0.001204
9304,0.002095
3312,0.000697
5780,0.001301
9573,0.002207
1284,0.000249
9318,0.002049
3400,0.000571
5689,0.000997
5772,0.001018
9282,0.001825
3254,0.000701
4788,0.001083
6945,0.001591
4507,0.001009
5982,0.00134
2801,0.000595
7751,0.001722
4589,0.001024
609,0.00011
9718,0.002224
9008,0.00209
2023,0.000406
8563,0.001898
8504,0.001913
8356,0.001912
626,0.000126
4598,0.000997
5252,0.00113
8885,0.002003
2006,0.00043
4474,0.000973
3575,0.000789
143,2.3e-05
1567,0.000315
9516,0.002165
882,0.000161
9898,0.0023
1977,0.000432
1756,0.000387
9066,0.002074
1426,0.000278
2178,0.000429
6846,0.001506
5100,0.001116
2827,0.000654
9565,0.002289
7460,0.001504
434,8.6e-05
1079,0.000206
6197,0.001238
8696,0.001869
9892,0.001951
6804,0.001205
5679,0.000994
9595,0.001747
9080,0.001922
1536,0.000242
9670,0.001755
2715,0.000445
2010,0.000338
9575,0.001737
6985,0.001244
6589,0.001357
1107,0.000196
5056,0.001019
4247,0.00083
1427,0.000234
1510,0.000242
2379,0.000401
4493,0.000783
5755,0.001108
8851,0.001621
3967,0.000811
7378,0.001317
1527,0.000247
5181,0.000897
9973,0.001823
3145,0.000524
2852,0.000472
9339,0.002072
7154,0.001633
7108,0.001617
3832,0.000826
6681,0.001484
7653,0.001582
2935,0.000592
6814,0.001463
1402,0.00022
9363,0.001964
3148,0.000565
8986,0.002442
8722,0.002352
6138,0.001545
1633,0.000428
5096,0.001305
3541,0.000892
7814,0.001868
3166,0.000668
11,4e-06
2409,0.000495
5316,0.001256
8515,0.001908
2451,0.000505
5578,0.001343
1915,0.000377
1244,0.000238
9445,0.001815
7458,0.001493
9027,0.001636
4426,0.000761
5153,0.000893
8167,0.001685
5115,0.00089
2491,0.000538
3309,0.000687
8766,0.001642
4360,0.0008
1653,0.00026
303,4e-05
7460,0.00134
740,0.000106
815,0.000119
3076,0.000513
9732,0.00184
4076,0.000829
1905,0.000306
3020,0.000508
3903,0.000661
9792,0.001786
2642,0.000435
1868,0.000298
2215,0.000358
298,3.9e-05
4345,0.000761
1403,0.00022
8913,0.001757
5199,0.000922
7648,0.001399
2905,0.000485
9698,0.001765
5873,0.001033
7071,0.001411
7280,0.001299
399,5.4e-05
9003,0.001626
1448,0.00024
3390,0.000571
8624,0.001555
4545,0.00078
1817,0.000289
8292,0.001626
8982,0.001635
4467,0.000813
1263,0.000198
6083,0.001199
8414,0.001809
5572,0.001218
6837,0.001526
915,0.000196
4231,0.0009
8743,0.001983
222,3.1e-05
7730,0.001387
8271,0.001532
6687,0.00118
8564,0.001567
254,3.4e-05
9321,0.001686
5946,0.001045
8737,0.001625
1323,0.000203
8528,0.001605
6137,0.001136
4415,0.000782
3897,0.000678
3484,0.000592
4600,0.000802
2585,0.000424
9922,0.001828
9510,0.001726
1504,0.000235
3471,0.000584
8420,0.001529
4571,0.000808
288,3.8e-05
3332,0.000559
4250,0.000769
4601,0.000793
1134,0.000172
5926,0.00105
4191,0.000733
